"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
1726,"CYEV","medium_airport","Inuvik Mike Zubko Airport",68.3041992188,-133.483001709,224,NA,"CA","CA-NT","Inuvik","yes","CYEV","YEV","","","http://en.wikipedia.org/wiki/Inuvik_(Mike_Zubko)_Airport",""
1727,"CYEY","medium_airport","Amos/Magny Airport",48.563903,-78.249702,1068,NA,"CA","CA-QC","Amos","no","CYEY","YEY","","","http://en.wikipedia.org/wiki/Amos/Magny_Airport",""
1728,"CYFA","medium_airport","Fort Albany Airport",52.2014007568359,-81.6968994140625,48,NA,"CA","CA-ON","Fort Albany","yes","CYFA","YFA","","","http://en.wikipedia.org/wiki/Fort_Albany_Airport",""
1729,"CYFB","medium_airport","Iqaluit Airport",63.756402,-68.555801,110,NA,"CA","CA-NU","Iqaluit","yes","CYFB","YFB","","","http://en.wikipedia.org/wiki/Iqaluit_Airport","Frobisher Bay Air Base"
1730,"CYFC","medium_airport","Fredericton Airport",45.8689002990723,-66.5372009277344,68,NA,"CA","CA-NB","Fredericton","yes","CYFC","YFC","","","http://en.wikipedia.org/wiki/Greater_Fredericton_Airport",""
1732,"CYFE","medium_airport","Forestville Airport",48.7461013793945,-69.0971984863281,293,NA,"CA","CA-QC","Forestville","no","CYFE","YFE","","","http://en.wikipedia.org/wiki/Forestville_Airport",""
1733,"CYFH","medium_airport","Fort Hope Airport",51.5619010925293,-87.9077987670898,899,NA,"CA","CA-ON","Fort Hope","yes","CYFH","YFH","","","http://en.wikipedia.org/wiki/Fort_Hope_Airport",""
1734,"CYFJ","medium_airport","La Macaza / Mont-Tremblant International Inc Airport",46.4094009399,-74.7799987793,827,NA,"CA","CA-QC","Rivière Rouge","no","CYFJ","YTM","","http://www.mtia.ca/","http://en.wikipedia.org/wiki/Rivi%C3%A8re_Rouge/Mont-Tremblant_International_Inc_Airport","YFJ, CYTM"
1735,"CYFO","medium_airport","Flin Flon Airport",54.6781005859375,-101.681999206543,997,NA,"CA","CA-MB","Flin Flon","yes","CYFO","YFO","","","http://en.wikipedia.org/wiki/Flin_Flon_Airport",""
1736,"CYFR","medium_airport","Fort Resolution Airport",61.1808013916,-113.690002441,526,NA,"CA","CA-NT","Fort Resolution","no","CYFR","YFR","","","http://en.wikipedia.org/wiki/Fort_Resolution_Airport","YFR"
1737,"CYFS","medium_airport","Fort Simpson Airport",61.7602005004883,-121.236999511719,555,NA,"CA","CA-NT","Fort Simpson","yes","CYFS","YFS","","","http://en.wikipedia.org/wiki/Fort_Simpson_Airport",""
1738,"CYFT","medium_airport","Makkovik Airport",55.0769004821777,-59.1864013671875,234,NA,"CA","CA-NL","Makkovik","yes","CYFT","YMN","","","http://en.wikipedia.org/wiki/Makkovik_Airport","YFT"
1739,"CYGB","medium_airport","Texada Gillies Bay Airport",49.6941986083984,-124.517997741699,326,NA,"CA","CA-BC","Texada","yes","CYGB","YGB","","","http://en.wikipedia.org/wiki/Texada/Gillies_Bay_Airport",""
1742,"CYGH","medium_airport","Fort Good Hope Airport",66.2407989501953,-128.651000976562,268,NA,"CA","CA-NT","Fort Good Hope","yes","CYGH","YGH","","","http://en.wikipedia.org/wiki/Fort_Good_Hope_Airport",""
1743,"CYGK","medium_airport","Kingston Norman Rogers Airport",44.2252998352051,-76.5969009399414,305,NA,"CA","CA-ON","Kingston","yes","CYGK","YGK","","http://www.cityofkingston.ca/residents/transportation/airport/index.asp","http://en.wikipedia.org/wiki/Kingston/Norman_Rogers_Airport",""
1744,"CYGL","medium_airport","La Grande Rivière Airport",53.625301361084,-77.7042007446289,639,NA,"CA","CA-QC","La Grande Rivière","yes","CYGL","YGL","","","http://en.wikipedia.org/wiki/La_Grande_Rivi%C3%A8re_Airport",""
1745,"CYGM","medium_airport","Gimli Industrial Park Airport",50.628101348877,-97.0432968139648,753,NA,"CA","CA-MB","Gimli","no","CYGM","YGM","","","http://en.wikipedia.org/wiki/Gimli_Industrial_Park_Airport",""
1746,"CYGO","medium_airport","Gods Lake Narrows Airport",54.5588989257812,-94.4914016723633,617,NA,"CA","CA-MB","Gods Lake Narrows","yes","CYGO","YGO","","","http://en.wikipedia.org/wiki/Gods_Lake_Narrows_Airport",""
1747,"CYGP","medium_airport","Gaspé (Michel-Pouliot) Airport",48.7752990723,-64.4785995483,112,NA,"CA","CA-QC","Gaspé","yes","CYGP","YGP","","","http://en.wikipedia.org/wiki/Gasp%C3%A9_Airport",""
1748,"CYGQ","medium_airport","Geraldton Greenstone Regional Airport",49.7783012390137,-86.9393997192383,1144,NA,"CA","CA-ON","Geraldton","no","CYGQ","YGQ","","","http://en.wikipedia.org/wiki/Geraldton_(Greenstone_Regional)_Airport",""
1749,"CYGR","medium_airport","Îles-de-la-Madeleine Airport",47.4247016906738,-61.7780990600586,35,NA,"CA","CA-QC","Îles-de-la-Madeleine","yes","CYGR","YGR","","","http://en.wikipedia.org/wiki/%C3%8Eles-de-la-Madeleine_Airport",""
1750,"CYGT","medium_airport","Igloolik Airport",69.3647003174,-81.8161010742,174,NA,"CA","CA-NU","Igloolik","yes","CYGT","YGT","","","http://en.wikipedia.org/wiki/Igloolik_Airport",""
1751,"CYGV","medium_airport","Havre St Pierre Airport",50.2818984985352,-63.611400604248,124,NA,"CA","CA-QC","Havre St-Pierre","no","CYGV","YGV","","","http://en.wikipedia.org/wiki/Havre_St-Pierre_Airport",""
1752,"CYGW","medium_airport","Kuujjuarapik Airport",55.2818984985352,-77.7652969360352,34,NA,"CA","CA-QC","Kuujjuarapik","yes","CYGW","YGW","","","http://en.wikipedia.org/wiki/Kuujjuarapik_Airport",""
1753,"CYGX","medium_airport","Gillam Airport",56.3574981689453,-94.7106018066406,476,NA,"CA","CA-MB","Gillam","yes","CYGX","YGX","","","http://en.wikipedia.org/wiki/Gillam_Airport",""
1754,"CYGZ","medium_airport","Grise Fiord Airport",76.4261016846,-82.9092025757,146,NA,"CA","CA-NU","Grise Fiord","yes","CYGZ","YGZ","","","http://en.wikipedia.org/wiki/Grise_Fiord_Airport",""
1755,"CYHA","medium_airport","Quaqtaq Airport",61.0463981628418,-69.6177978515625,103,NA,"CA","CA-QC","Quaqtaq","yes","CYHA","YQC","","","http://en.wikipedia.org/wiki/Quaqtaq_Airport","YHA"
1757,"CYHD","medium_airport","Dryden Regional Airport",49.831699,-92.744202,1354,NA,"CA","CA-ON","Dryden","yes","CYHD","YHD","","","http://en.wikipedia.org/wiki/Dryden_Regional_Airport",""
1758,"CYHE","medium_airport","Hope Airport",49.3683013916,-121.498001099,128,NA,"CA","CA-BC","Hope","no","CYHE","YHE","","","http://en.wikipedia.org/wiki/Hope_Aerodrome","YHE"
1759,"CYHF","medium_airport","Hearst René Fontaine Municipal Airport",49.7141990661621,-83.6860961914062,827,NA,"CA","CA-ON","Hearst","no","CYHF","YHF","","","http://en.wikipedia.org/wiki/Hearst_(Ren%C3%A9_Fontaine)_Municipal_Airport",""
1760,"CYHH","medium_airport","Nemiscau Airport",51.6911010742188,-76.1355972290039,802,NA,"CA","CA-QC","Nemiscau","yes","CYHH","YNS","","","http://en.wikipedia.org/wiki/Nemiscau_Airport","YHH"
1761,"CYHI","medium_airport","Ulukhaktok Holman Airport",70.7628021240234,-117.805999755859,117,NA,"CA","CA-NT","Ulukhaktok","yes","CYHI","YHI","","","http://en.wikipedia.org/wiki/Ulukhaktok/Holman_Airport",""
1762,"CYHK","medium_airport","Gjoa Haven Airport",68.635597229,-95.8497009277,152,NA,"CA","CA-NU","Gjoa Haven","yes","CYHK","YHK","","","http://en.wikipedia.org/wiki/Gjoa_Haven_Airport",""
1763,"CYHM","medium_airport","John C. Munro Hamilton International Airport",43.1735992432,-79.9349975586,780,NA,"CA","CA-ON","Hamilton","yes","CYHM","YHM","","http://www.flyhi.ca/","http://en.wikipedia.org/wiki/Hamilton/John_C._Munro_International_Airport","Mount Hope Airport"
1764,"CYHN","medium_airport","Hornepayne Municipal Airport",49.1930999755859,-84.758903503418,1099,NA,"CA","CA-ON","Hornepayne","no","CYHN","YHN","","","http://en.wikipedia.org/wiki/Hornepayne_Municipal_Airport",""
1765,"CYHO","medium_airport","Hopedale Airport",55.448299407959,-60.2285995483398,39,NA,"CA","CA-NL","Hopedale","yes","CYHO","YHO","","","http://en.wikipedia.org/wiki/Hopedale_Airport",""
1766,"CYHR","medium_airport","Chevery Airport",50.4688987731934,-59.6366996765137,39,NA,"CA","CA-QC","Chevery","yes","CYHR","YHR","","","http://en.wikipedia.org/wiki/Chevery_Airport",""
1767,"CYHT","medium_airport","Haines Junction Airport",60.7891998291016,-137.546005249023,2150,NA,"CA","CA-YT","Haines Junction","no","CYHT","YHT","","","http://en.wikipedia.org/wiki/Haines_Junction_Airport",""
1768,"CYHU","medium_airport","Montréal / Saint-Hubert Airport",45.5175018311,-73.4169006348,90,NA,"CA","CA-QC","Montréal","yes","CYHU","YHU","","http://www.dashl.ca/","http://en.wikipedia.org/wiki/Montr%C3%A9al/St-Hubert_Airport",""
1769,"CYHY","medium_airport","Hay River / Merlyn Carter Airport",60.8396987915,-115.782997131,541,NA,"CA","CA-NT","Hay River","yes","CYHY","YHY","","","http://en.wikipedia.org/wiki/Hay_River_Airport",""
1770,"CYHZ","large_airport","Halifax / Stanfield International Airport",44.8807983398,-63.5085983276,477,NA,"CA","CA-NS","Halifax","yes","CYHZ","YHZ","","http://www.hiaa.ca/","http://en.wikipedia.org/wiki/Halifax_International_Airport","Robert L. Stanfield International Airport"
1771,"CYIB","medium_airport","Atikokan Municipal Airport",48.7738990784,-91.6386032104,1408,NA,"CA","CA-ON","Atikokan","no","CYIB","YIB","","http://www.atikokaninfo.com/community/transportation/airport/","http://en.wikipedia.org/wiki/Atikokan_Municipal_Airport",""
1772,"CYID","medium_airport","Digby / Annapolis Regional Airport",44.5458450365,-65.7854247093,499,NA,"CA","CA-NS","Digby","no","CYID","YDG","","","http://en.wikipedia.org/wiki/Digby_Airport","YID"
1773,"CYIF","medium_airport","St Augustin Airport",51.2117004395,-58.6582984924,20,NA,"CA","CA-QC","St-Augustin","no","CYIF","YIF","","","http://en.wikipedia.org/wiki/St-Augustin_Airport","Pakuashipi Airport"
1774,"CYIK","medium_airport","Ivujivik Airport",62.4173011779785,-77.9253005981445,126,NA,"CA","CA-QC","Ivujivik","yes","CYIK","YIK","","","http://en.wikipedia.org/wiki/Ivujivik_Airport",""
1775,"CYIO","medium_airport","Pond Inlet Airport",72.6832962036,-77.9666976929,181,NA,"CA","CA-NU","Pond Inlet","yes","CYIO","YIO","","","http://en.wikipedia.org/wiki/Pond_Inlet_Airport",""
1776,"CYIV","medium_airport","Island Lake Airport",53.8572006225586,-94.6536026000977,770,NA,"CA","CA-MB","Island Lake","yes","CYIV","YIV","","","http://en.wikipedia.org/wiki/Island_Lake_Airport",""
1778,"CYJF","medium_airport","Fort Liard Airport",60.2358016968,-123.46900177,708,NA,"CA","CA-NT","Fort Liard","no","CYJF","YJF","","","http://en.wikipedia.org/wiki/Fort_Liard_Airport","YJF"
1780,"CYJN","medium_airport","St Jean Airport",45.2943992614746,-73.2810974121094,136,NA,"CA","CA-QC","St Jean","no","CYJN","YJN","","","http://en.wikipedia.org/wiki/St-Jean_Airport",""
1783,"CYJT","medium_airport","Stephenville Airport",48.5442008972168,-58.5499992370605,84,NA,"CA","CA-NL","Stephenville","yes","CYJT","YJT","","","http://en.wikipedia.org/wiki/Stephenville_Airport",""
1784,"CYKA","medium_airport","Kamloops Airport",50.7022018433,-120.444000244,1133,NA,"CA","CA-BC","Kamloops","yes","CYKA","YKA","","","http://en.wikipedia.org/wiki/Kamloops_Airport",""
1786,"CYKD","medium_airport","Aklavik/Freddie Carmichael Airport",68.223297,-135.00599,23,NA,"CA","CA-NT","Aklavik","yes","CYKD","LAK","","","http://en.wikipedia.org/wiki/Aklavik_Airport","YKD"
1787,"CYKF","medium_airport","Waterloo Airport",43.4608001709,-80.3786010742,1055,NA,"CA","CA-ON","Kitchener","yes","CYKF","YKF","","http://www.waterlooairport.ca/","http://en.wikipedia.org/wiki/Region_of_Waterloo_International_Airport","Kitchener, Cambridge, YFK"
1788,"CYKG","medium_airport","Kangiqsujuaq (Wakeham Bay) Airport",61.5886001587,-71.929397583,501,NA,"CA","CA-QC","Kangiqsujuaq","yes","CYKG","YWB","","","http://en.wikipedia.org/wiki/Kangiqsujuaq_(Wakeham_Bay)_Airport","YKG"
1789,"CYKJ","medium_airport","Key Lake Airport",57.2560997009277,-105.61799621582,1679,NA,"CA","CA-SK","Key Lake","no","CYKJ","YKJ","","","http://en.wikipedia.org/wiki/Key_Lake_Airport",""
1790,"CYKL","medium_airport","Schefferville Airport",54.8053016662598,-66.8052978515625,1709,NA,"CA","CA-QC","Schefferville","yes","CYKL","YKL","","","http://en.wikipedia.org/wiki/Schefferville_Airport",""
1791,"CYKO","medium_airport","Akulivik Airport",60.8185997009277,-78.1485977172852,75,NA,"CA","CA-QC","Akulivik","yes","CYKO","AKV","","","http://en.wikipedia.org/wiki/Akulivik_Airport","YKO"
1792,"CYKQ","medium_airport","Waskaganish Airport",51.4733009338379,-78.75830078125,80,NA,"CA","CA-QC","Waskaganish","yes","CYKQ","YKQ","","","http://en.wikipedia.org/wiki/Waskaganish_Airport",""
1793,"CYKX","medium_airport","Kirkland Lake Airport",48.2103004455566,-79.9813995361328,1157,NA,"CA","CA-ON","Kirkland Lake","no","CYKX","YKX","","","http://en.wikipedia.org/wiki/Kirkland_Lake_Airport",""
1794,"CYKY","medium_airport","Kindersley Airport",51.5175018311,-109.180999756,2277,NA,"CA","CA-SK","Kindersley","no","CYKY","YKY","YKY","","http://en.wikipedia.org/wiki/Kindersley_Airport","YKY"
1795,"CYKZ","medium_airport","Buttonville Municipal Airport",43.8622016906738,-79.370002746582,650,NA,"CA","CA-ON","Toronto","no","CYKZ","YKZ","","http://www.torontoairways.com/","http://en.wikipedia.org/wiki/Toronto/Buttonville_Municipal_Airport","YTO"
1796,"CYLA","medium_airport","Aupaluk Airport",59.2966995239258,-69.5997009277344,119,NA,"CA","CA-QC","Aupaluk","yes","CYLA","YPJ","","","http://en.wikipedia.org/wiki/Aupaluk_Airport","YLA"
1798,"CYLC","medium_airport","Kimmirut Airport",62.8499984741,-69.8833007812,175,NA,"CA","CA-NU","Kimmirut","yes","CYLC","YLC","","","http://en.wikipedia.org/wiki/Kimmirut_Airport",""
1799,"CYLD","medium_airport","Chapleau Airport",47.8199996948242,-83.3467025756836,1470,NA,"CA","CA-ON","Chapleau","no","CYLD","YLD","","","http://en.wikipedia.org/wiki/Chapleau_Airport",""
1800,"CYLH","medium_airport","Lansdowne House Airport",52.1955986022949,-87.934196472168,834,NA,"CA","CA-ON","Lansdowne House","yes","CYLH","YLH","","","http://en.wikipedia.org/wiki/Lansdowne_House_Airport",""
1801,"CYLJ","medium_airport","Meadow Lake Airport",54.125301361084,-108.523002624512,1576,NA,"CA","CA-SK","Meadow Lake","no","CYLJ","YLJ","","","http://en.wikipedia.org/wiki/Meadow_Lake_Airport",""
1802,"CYLK","medium_airport","Lutselk'e Airport",62.418303,-110.681998,596,NA,"CA","CA-NT","Lutselk'e","yes","CYLK","YSG","","","http://en.wikipedia.org/wiki/Lutselk'e_Airport","YLK, EL3, Snowdrift Airport"
1803,"CYLL","medium_airport","Lloydminster Airport",53.3092002868652,-110.072998046875,2193,NA,"CA","CA-AB","Lloydminster","yes","CYLL","YLL","","","http://en.wikipedia.org/wiki/Lloydminster_Airport",""
1805,"CYLR","medium_airport","Leaf Rapids Airport",56.5133018493652,-99.9852981567383,959,NA,"CA","CA-MB","Leaf Rapids","no","CYLR","YLR","","","http://en.wikipedia.org/wiki/Leaf_Rapids_Airport",""
1806,"CYLT","medium_airport","Alert Airport",82.5177993774,-62.2806015015,100,NA,"CA","CA-NU","Alert","no","CYLT","YLT","","","http://en.wikipedia.org/wiki/Alert_Airport","YLT"
1807,"CYLU","medium_airport","Kangiqsualujjuaq (Georges River) Airport",58.7113990783691,-65.9927978515625,215,NA,"CA","CA-QC","Kangiqsualujjuaq","yes","CYLU","XGR","","","http://en.wikipedia.org/wiki/Kangiqsualujjuaq_(Georges_River)_Airport","YLU"
1808,"CYLW","medium_airport","Kelowna International Airport",49.9561004639,-119.377998352,1421,NA,"CA","CA-BC","Kelowna","yes","CYLW","YLW","","http://www.kelowna.ca/CM/Page68.aspx","http://en.wikipedia.org/wiki/Kelowna_International_Airport","Kelowna, Okanagan"
1809,"CYMA","medium_airport","Mayo Airport",63.6164016723633,-135.86799621582,1653,NA,"CA","CA-YT","Mayo","no","CYMA","YMA","","","http://en.wikipedia.org/wiki/Mayo_Airport",""
1810,"CYME","medium_airport","Matane Airport",48.8568992614746,-67.4533004760742,102,NA,"CA","CA-QC","Matane","no","CYME","YME","","","http://en.wikipedia.org/wiki/Matane_Airport",""
1811,"CYMG","medium_airport","Manitouwadge Airport",49.0839004516602,-85.8606033325195,1198,NA,"CA","CA-ON","Manitouwadge","no","CYMG","YMG","","","http://en.wikipedia.org/wiki/Manitouwadge_Airport",""
1812,"CYMH","medium_airport","Mary's Harbour Airport",52.3027992248535,-55.8471984863281,38,NA,"CA","CA-NL","Mary's Harbour","yes","CYMH","YMH","","","http://en.wikipedia.org/wiki/Mary's_Harbour_Airport",""
1813,"CYMJ","medium_airport","Moose Jaw Air Vice Marshal C. M. McEwen Airport",50.3302993774414,-105.55899810791,1892,NA,"CA","CA-SK","Moose Jaw","no","CYMJ","YMJ","","","http://en.wikipedia.org/wiki/Moose_Jaw/Air_Vice_Marshal_C.M._McEwen_Airport","CFB Moose Jaw"
1814,"CYML","medium_airport","Charlevoix Airport",47.5974998474121,-70.2238998413086,977,NA,"CA","CA-QC","Charlevoix","no","CYML","YML","","","http://en.wikipedia.org/wiki/Charlevoix_Airport",""
1815,"CYMM","medium_airport","Fort McMurray Airport",56.653301239,-111.222000122,1211,NA,"CA","CA-AB","Fort McMurray","yes","CYMM","YMM","","","http://en.wikipedia.org/wiki/Fort_McMurray_Airport",""
1816,"CYMO","medium_airport","Moosonee Airport",51.2910995483398,-80.6078033447266,30,NA,"CA","CA-ON","Moosonee","yes","CYMO","YMO","","","http://en.wikipedia.org/wiki/Moosonee_Airport",""
1817,"CYMT","medium_airport","Chapais Airport",49.771900177002,-74.5280990600586,1270,NA,"CA","CA-QC","Chibougamau","yes","CYMT","YMT","","","http://en.wikipedia.org/wiki/Chibougamau/Chapais_Airport",""
1818,"CYMU","medium_airport","Umiujaq Airport",56.5360984802246,-76.5183029174805,250,NA,"CA","CA-QC","Umiujaq","yes","CYMU","YUD","","","http://en.wikipedia.org/wiki/Umiujaq_Airport","YMU"
1820,"CYMX","medium_airport","Montreal International (Mirabel) Airport",45.679501,-74.038696,270,NA,"CA","CA-QC","Montréal","no","CYMX","YMX","","","http://en.wikipedia.org/wiki/Montr%C3%A9al-Mirabel_International_Airport","YMQ"
1822,"CYNA","medium_airport","Natashquan Airport",50.189998626709,-61.7891998291016,39,NA,"CA","CA-QC","Natashquan","yes","CYNA","YNA","","","http://en.wikipedia.org/wiki/Natashquan_Airport",""
1823,"CYNC","medium_airport","Wemindji Airport",53.0106010437012,-78.8311004638672,66,NA,"CA","CA-QC","Wemindji","yes","CYNC","YNC","","","http://en.wikipedia.org/wiki/Wemindji_Airport",""
1824,"CYND","medium_airport","Ottawa / Gatineau Airport",45.5217018127,-75.5635986328,211,NA,"CA","CA-QC","Gatineau","no","CYND","YND","CYND","http://www.ego-airport.ca/english/propos_ego/","http://en.wikipedia.org/wiki/Ottawa-Gatineau_Airport","YND"
1825,"CYNE","medium_airport","Norway House Airport",53.9583015441895,-97.8442001342773,734,NA,"CA","CA-MB","Norway House","yes","CYNE","YNE","","","http://en.wikipedia.org/wiki/Norway_House_Airport",""
1828,"CYNL","medium_airport","Points North Landing Airport",58.2766990661621,-104.082000732422,1605,NA,"CA","CA-SK","Points North Landing","yes","CYNL","YNL","","","http://en.wikipedia.org/wiki/Points_North_Landing_Airport",""
1829,"CYNM","medium_airport","Matagami Airport",49.7616996765137,-77.8028030395508,918,NA,"CA","CA-QC","Matagami","no","CYNM","YNM","","","http://en.wikipedia.org/wiki/Matagami_Airport",""
1832,"CYOA","medium_airport","Ekati Airport",64.6988983154,-110.614997864,1536,NA,"CA","CA-NT","Ekati","no","CYOA","YOA","","","http://en.wikipedia.org/wiki/Ekati_Airport","YOA"
1833,"CYOC","medium_airport","Old Crow Airport",67.5706024169922,-139.839004516602,824,NA,"CA","CA-YT","Old Crow","yes","CYOC","YOC","","","http://en.wikipedia.org/wiki/Old_Crow_Airport",""
1834,"CYOD","medium_airport","CFB Cold Lake",54.4049987792969,-110.278999328613,1775,NA,"CA","CA-AB","Cold Lake","no","CYOD","YOD","","","http://en.wikipedia.org/wiki/CFB_Cold_Lake",""
1835,"CYOH","medium_airport","Oxford House Airport",54.9333000183105,-95.2789001464844,663,NA,"CA","CA-MB","Oxford House","yes","CYOH","YOH","","","http://en.wikipedia.org/wiki/Oxford_House_Airport",""
1836,"CYOJ","medium_airport","High Level Airport",58.6213989257812,-117.165000915527,1110,NA,"CA","CA-AB","High Level","yes","CYOJ","YOJ","","","http://en.wikipedia.org/wiki/High_Level_Airport",""
1837,"CYOO","medium_airport","Toronto/Oshawa Executive Airport",43.922798,-78.894997,460,NA,"CA","CA-ON","Oshawa","no","CYOO","YOO","CYOO","http://www.oshawa-airport.com/","http://en.wikipedia.org/wiki/Oshawa_Airport",""
